prompt,image_name,index,Quality,Authenticity,Correspondence,score_1,score_2,score_3,score_4,score_5
"a cartoon of a dog saying ""I see what you did there""",Lafite/060-3.png,60,0.3895410495300559,0.3524667933620879,0.370875666642378,2,1,2,1,1
"a cartoon of a dog saying ""I see what you did there""",Lafite/060-4.png,60,0.402481840354152,0.413478470244455,0.3989537479787799,1,1,1,2,2
"a cartoon of a dog saying ""I see what you did there""",stable-diffusion/060-1.png,60,0.521684711567441,0.427392471752237,0.460748714347851,3,3,2,2,2
"a cartoon of a dog saying ""I see what you did there""",stable-diffusion/060-2.png,60,0.432613081513815,0.38313621098938,0.391176004369725,3,3,2,2,2
"a cartoon of a dog saying ""I see what you did there""",stable-diffusion/060-3.png,60,0.432321129314792,0.380415768745181,0.407472580109979,2,2,2,2,2
"a cartoon of a dog saying ""I see what you did there""",stable-diffusion/060-4.png,60,0.5230787445855021,0.468598223764534,0.462780466380457,4,4,3,2,2
"a cartoon of a dog saying ""I see what you did there""",Unidiffuser/060-1.png,60,0.515518406328612,0.489544325376778,0.478350270064786,4,3,2,1,2
"a cartoon of a dog saying ""I see what you did there""",Unidiffuser/060-2.png,60,0.540850629566221,0.4939032197130359,0.381316221531178,2,2,2,1,2
"a cartoon of a dog saying ""I see what you did there""",Unidiffuser/060-3.png,60,0.482793658672339,0.442920994789146,0.4538847692766489,2,3,2,1,2
"a cartoon of a dog saying ""I see what you did there""",Unidiffuser/060-4.png,60,0.345296836523818,0.369418699360385,0.389860048267251,1,2,2,2,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Controlnet/062-1.png,62,0.571106129052233,0.545245680743885,0.510670599442765,3,3,3,2,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Controlnet/062-2.png,62,0.557070522823689,0.497675571560116,0.48081164553945,4,4,4,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Controlnet/062-3.png,62,0.493331030131418,0.496762201618476,0.526469321057643,3,3,4,3,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Controlnet/062-4.png,62,0.523735917286384,0.51730153250685,0.45713997056306,4,4,4,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,DALLE/062-1.png,62,0.555181129510693,0.5066693434253601,0.529554103216975,3,3,2,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,DALLE/062-2.png,62,0.540323129017968,0.474906943384662,0.514987297594772,3,3,2,2,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,DALLE/062-3.png,62,0.559378473555537,0.489816613433078,0.446878506341258,4,4,4,2,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,DALLE/062-4.png,62,0.570007081640987,0.503291154327846,0.50704917599793,4,4,4,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Glide/062-1.png,62,0.504615153924714,0.499094847115577,0.502600408458689,2,3,2,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Glide/062-2.png,62,0.399093289241968,0.4966300007156159,0.472996240516468,3,3,4,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Glide/062-3.png,62,0.4402280515156049,0.5627568697241739,0.567269114133238,3,3,3,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Glide/062-4.png,62,0.422714082863089,0.506754418234605,0.498072130949909,2,3,2,2,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Lafite/062-1.png,62,0.460921628535958,0.504382301619777,0.529194867506143,4,4,4,3,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Lafite/062-2.png,62,0.4786068816830749,0.407728054855018,0.49508277325209,2,2,2,1,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Lafite/062-3.png,62,0.4714693549793189,0.524359004521153,0.514061269533211,2,2,3,2,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Lafite/062-4.png,62,0.4425412078015809,0.454326428487945,0.498117891713496,3,3,3,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,stable-diffusion/062-1.png,62,0.617778403982819,0.545888765714061,0.552469974363703,4,4,4,2,1
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,stable-diffusion/062-2.png,62,0.6524232329395031,0.587333458469299,0.63410679447385,4,4,4,3,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,stable-diffusion/062-3.png,62,0.44296737265584,0.369279053324431,0.414625676353993,2,2,2,1,1
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,stable-diffusion/062-4.png,62,0.6663463068697131,0.63600568319663,0.526202459801561,4,4,4,2,3
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Unidiffuser/062-1.png,62,0.545072771252034,0.463621952772368,0.4636047713991,3,3,2,2,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Unidiffuser/062-2.png,62,0.483261853255337,0.433645518728713,0.4646133703465049,3,2,3,2,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Unidiffuser/062-3.png,62,0.555420972984757,0.540611286687515,0.50532405238677,4,4,3,2,2
a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.,Unidiffuser/062-4.png,62,0.4688443205899619,0.417567401174624,0.4317632237075069,2,2,2,2,3
A sign that says Deep Learning,Controlnet/063-1.png,63,0.56502047685212,0.573774999482347,0.503931856893019,4,4,4,2,2
A sign that says Deep Learning,Controlnet/063-2.png,63,0.4722944911779679,0.473042454643251,0.412504082689181,3,3,3,2,2
A sign that says Deep Learning,Controlnet/063-3.png,63,0.5898766827952691,0.6026190254378929,0.557559028958233,4,4,4,3,2
A sign that says Deep Learning,Controlnet/063-4.png,63,0.537399288042322,0.51078874111951,0.422734438125414,4,4,4,2,2
A sign that says Deep Learning,DALLE/063-1.png,63,0.628069996720962,0.6071011723199861,0.524640422574866,4,4,4,3,2
A sign that says Deep Learning,DALLE/063-2.png,63,0.571037415728869,0.547183666973945,0.528283352732984,2,3,2,3,2
A sign that says Deep Learning,DALLE/063-3.png,63,0.609802414261881,0.556793360232951,0.487945901630054,4,4,4,3,2
A sign that says Deep Learning,DALLE/063-4.png,63,0.553373385851753,0.5268269303250139,0.473319714565245,4,4,2,3,1
A sign that says Deep Learning,Glide/063-1.png,63,0.425152182869132,0.472022948598235,0.465778114500718,3,3,3,3,2
A sign that says Deep Learning,Glide/063-2.png,63,0.428439592766048,0.4417378376967659,0.393687109012783,2,3,1,2,1
A sign that says Deep Learning,Glide/063-3.png,63,0.411431663808486,0.444128848057818,0.4099407932700989,3,3,2,3,2
A sign that says Deep Learning,Glide/063-4.png,63,0.346138915821872,0.426697603121206,0.412117658683941,1,1,1,2,1
A sign that says Deep Learning,Lafite/063-1.png,63,0.380854337358874,0.395437862619633,0.387120551411152,2,1,2,1,1
A sign that says Deep Learning,Lafite/063-2.png,63,0.4151787888502929,0.4455413155996839,0.442749406653743,2,2,2,2,1
A sign that says Deep Learning,Lafite/063-3.png,63,0.3570509746395949,0.382030641203553,0.364919033158341,2,3,3,2,2
A sign that says Deep Learning,Lafite/063-4.png,63,0.4583279663680429,0.4859207693225479,0.4207837102007,2,2,2,1,1
A sign that says Deep Learning,stable-diffusion/063-1.png,63,0.6263969965716459,0.634467696936306,0.5364965077289731,3,3,2,3,1
A sign that says Deep Learning,stable-diffusion/063-2.png,63,0.573186319688355,0.542909942873344,0.444790151275132,3,3,2,2,1
A sign that says Deep Learning,stable-diffusion/063-3.png,63,0.513140982823016,0.435303098300462,0.393646457442697,3,3,2,3,1
A sign that says Deep Learning,stable-diffusion/063-4.png,63,0.496953382562208,0.548093132144536,0.44030813246017,2,2,2,2,1
A sign that says Deep Learning,Unidiffuser/063-1.png,63,0.4902363979464539,0.525476202133065,0.441923213598812,3,3,3,2,2
A sign that says Deep Learning,Unidiffuser/063-2.png,63,0.555151233299758,0.5532835030970911,0.486641908748526,3,3,2,3,2
A sign that says Deep Learning,Unidiffuser/063-3.png,63,0.425494653454413,0.4549389132768809,0.454496001559056,2,2,2,2,1
A sign that says Deep Learning,Unidiffuser/063-4.png,63,0.334256878473518,0.437181373333149,0.426453879754584,1,1,1,1,1
the word 'APPLE' on an apple,Controlnet/064-1.png,64,0.5347555665962119,0.5046764645438749,0.431717615410313,4,4,4,3,2
the word 'APPLE' on an apple,Controlnet/064-2.png,64,0.520955410474233,0.475156219224212,0.433241565738353,3,3,3,3,1
the word 'APPLE' on an apple,Controlnet/064-3.png,64,0.5063098256530401,0.432225229638911,0.466757362882983,3,2,3,1,1
the word 'APPLE' on an apple,Controlnet/064-4.png,64,0.552017438293642,0.5096038421858851,0.447080996697627,4,4,3,3,2
the word 'APPLE' on an apple,DALLE/064-1.png,64,0.517726579621278,0.5443211441391039,0.483643795035184,1,3,2,2,1
the word 'APPLE' on an apple,DALLE/064-2.png,64,0.495185272602725,0.451495105217112,0.451134321572777,3,3,2,2,2
the word 'APPLE' on an apple,DALLE/064-3.png,64,0.566167447622697,0.642885057690289,0.637262655235959,2,3,3,3,3
the word 'APPLE' on an apple,DALLE/064-4.png,64,0.575181620291992,0.529153187869553,0.505914623564935,3,3,2,3,2
the word 'APPLE' on an apple,Glide/064-1.png,64,0.39878852168309,0.427125471644529,0.399556494363865,3,3,2,3,2
the word 'APPLE' on an apple,Glide/064-2.png,64,0.4530989195756379,0.427644630422725,0.460464313659541,2,2,2,2,2
the word 'APPLE' on an apple,Glide/064-3.png,64,0.452453938405826,0.534972298904194,0.440340629825855,3,3,2,2,2
the word 'APPLE' on an apple,Glide/064-4.png,64,0.432680758286103,0.5208705508618521,0.478251844484192,2,3,2,3,2
the word 'APPLE' on an apple,Lafite/064-1.png,64,0.407300157795317,0.4317354914060509,0.389093010236391,2,2,1,2,1
the word 'APPLE' on an apple,Lafite/064-2.png,64,0.399517114506844,0.420918023778402,0.397274841192255,1,1,1,1,2
the word 'APPLE' on an apple,Lafite/064-3.png,64,0.425113534096548,0.4022898861497559,0.356056671231033,1,2,2,3,1
the word 'APPLE' on an apple,Lafite/064-4.png,64,0.403866629696753,0.420975808438388,0.364872487031695,3,3,2,2,2
the word 'APPLE' on an apple,stable-diffusion/064-1.png,64,0.550915118893215,0.47623595541583,0.570198291109611,4,4,4,2,2
the word 'APPLE' on an apple,stable-diffusion/064-2.png,64,0.581232917506078,0.524310950661519,0.435827566079662,4,4,4,2,2
the word 'APPLE' on an apple,stable-diffusion/064-3.png,64,0.604460308143799,0.576029514739485,0.481408808237763,4,4,4,3,2
the word 'APPLE' on an apple,stable-diffusion/064-4.png,64,0.437040015688311,0.405866319948939,0.453648507793269,1,2,2,1,1
the word 'APPLE' on an apple,Unidiffuser/064-1.png,64,0.392563648590973,0.415056684916798,0.39047506046749,2,3,2,2,2
the word 'APPLE' on an apple,Unidiffuser/064-2.png,64,0.4790972346752229,0.445513680006627,0.415566484198173,2,2,2,3,2
the word 'APPLE' on an apple,Unidiffuser/064-3.png,64,0.508330511267716,0.481577007453275,0.434871289350433,4,4,4,2,1
the word 'APPLE' on an apple,Unidiffuser/064-4.png,64,0.50629380853102,0.434115947936092,0.494639961364437,3,3,2,3,2
the word 'START',Controlnet/066-1.png,66,0.6038897242626939,0.540854678263076,0.40458060929547,4,4,3,2,2
the word 'START',Controlnet/066-2.png,66,0.633633456573281,0.623153874188283,0.492288986642562,4,1,4,1,1
the word 'START',Controlnet/066-3.png,66,0.544649464257919,0.560857213144081,0.4942378508609429,3,3,2,3,2
the word 'START',Controlnet/066-4.png,66,0.495216800152543,0.456605904974328,0.40349919901404,4,4,4,2,3
the word 'START',DALLE/066-1.png,66,0.525748287617235,0.557903184560185,0.562913669449372,2,3,2,3,3
the word 'START',DALLE/066-2.png,66,0.600064533551665,0.616719643596282,0.680816639998137,4,4,4,3,3
the word 'START',DALLE/066-3.png,66,0.6151834927557389,0.595120456135015,0.565069664216,4,4,3,3,3
the word 'START',DALLE/066-4.png,66,0.5211198548672941,0.619055137217084,0.520315526816638,4,4,4,3,2
the word 'START',Glide/066-1.png,66,0.3887731600963729,0.389275752777323,0.4287580480858159,1,2,2,1,1
the word 'START',Glide/066-2.png,66,0.453650798726074,0.391900353303472,0.4105450145723789,2,2,1,1,1
the word 'START',Glide/066-3.png,66,0.355277532748208,0.36331979752175,0.333808657073166,2,2,2,2,1
the word 'START',Glide/066-4.png,66,0.353401896216049,0.371204392083632,0.371264465026311,1,1,1,1,1
the word 'START',Lafite/066-1.png,66,0.328650914458113,0.354332756510647,0.298515797441931,1,1,2,1,1
the word 'START',Lafite/066-2.png,66,0.43487556442551,0.414650051517593,0.423875212038948,1,1,1,1,1
the word 'START',Lafite/066-3.png,66,0.407263456770338,0.403191066630171,0.355000715889856,2,3,3,1,1
the word 'START',Lafite/066-4.png,66,0.403622227586727,0.378497544158699,0.3497373742549999,2,3,2,2,1
the word 'START',stable-diffusion/066-1.png,66,0.528934904813292,0.574045852871746,0.506012982140298,3,3,2,2,1
the word 'START',stable-diffusion/066-2.png,66,0.522914409211392,0.474038409234062,0.455841250037553,4,4,4,3,3
the word 'START',stable-diffusion/066-3.png,66,0.550029857446008,0.547838521290101,0.5444738071509689,4,4,3,2,2
the word 'START',stable-diffusion/066-4.png,66,0.563853800650992,0.5152984192177761,0.552026801193172,4,4,4,2,1
the word 'START',Unidiffuser/066-1.png,66,0.6902163715069889,0.617993343098003,0.482980958313836,4,4,3,3,2
the word 'START',Unidiffuser/066-2.png,66,0.636648978606135,0.602267147366985,0.611968055105994,4,4,4,2,1
the word 'START',Unidiffuser/066-3.png,66,0.650548441740925,0.6318957359306561,0.5878811905432719,3,3,2,3,3
the word 'START',Unidiffuser/066-4.png,66,0.372751820479578,0.399186209172573,0.404681519036447,2,2,2,1,2
a store front with 'Grassy Meadow' written on it,Controlnet/068-1.png,68,0.6493015189436611,0.6519435336304581,0.555790194983692,3,4,3,3,2
a store front with 'Grassy Meadow' written on it,Controlnet/068-2.png,68,0.5833835040425049,0.508498815971939,0.542327154399146,4,4,4,3,2
a store front with 'Grassy Meadow' written on it,Controlnet/068-3.png,68,0.5346749736643229,0.548626053060592,0.497054024300309,4,3,2,2,2
a store front with 'Grassy Meadow' written on it,Controlnet/068-4.png,68,0.588551111044277,0.585330029377092,0.570289414319477,2,3,2,2,2
a store front with 'Grassy Meadow' written on it,DALLE/068-1.png,68,0.674251529027297,0.673340094649211,0.536569196331778,4,4,4,3,2
a store front with 'Grassy Meadow' written on it,DALLE/068-2.png,68,0.607040905308307,0.5845828776204359,0.51297710554619,4,4,4,3,2
a store front with 'Grassy Meadow' written on it,DALLE/068-3.png,68,0.640816074493821,0.598294542554002,0.479714657306718,4,4,3,3,2
a store front with 'Grassy Meadow' written on it,DALLE/068-4.png,68,0.543099031269584,0.536356612621912,0.4661442468714329,4,4,2,3,2
a store front with 'Grassy Meadow' written on it,Glide/068-1.png,68,0.407572341561579,0.454415498032819,0.483685519697691,2,2,2,2,2
a store front with 'Grassy Meadow' written on it,Glide/068-2.png,68,0.346637846738492,0.368744454069335,0.402699303799806,1,2,1,2,1
a store front with 'Grassy Meadow' written on it,Glide/068-3.png,68,0.3435727131901609,0.4890899294204039,0.449483582772311,1,2,2,2,2
a store front with 'Grassy Meadow' written on it,Glide/068-4.png,68,0.431144628760008,0.487469534591552,0.409523728949092,1,2,2,3,1
a store front with 'Grassy Meadow' written on it,Lafite/068-1.png,68,0.429216685178717,0.438473455532788,0.412149823913847,2,3,2,1,1
a store front with 'Grassy Meadow' written on it,Lafite/068-2.png,68,0.392543080230989,0.43158985177693,0.395675816790743,2,1,1,1,1
a store front with 'Grassy Meadow' written on it,Lafite/068-3.png,68,0.430355729975179,0.450904719835368,0.447126060606329,2,2,2,1,1
a store front with 'Grassy Meadow' written on it,Lafite/068-4.png,68,0.463299841279247,0.517599389975956,0.4880159186133109,2,2,2,2,2
a store front with 'Grassy Meadow' written on it,stable-diffusion/068-1.png,68,0.5881713498955969,0.562852680425305,0.446120917685966,4,4,4,3,1
