prompt,image_name,index,quality_score,std_quality,mos_align,std_align
"render of rivendell dreamy beautiful landscape, close-up, baroque style",AttnGAN_normal_214.jpg,214,1.403283136,0.38536901,1.459434787,0.736882551
"render of rivendell dreamy beautiful landscape, close-up, baroque style",DALLE2_normal_214.jpg,214,3.088457462,0.43190077,3.17765537,1.018208869
"render of rivendell dreamy beautiful landscape, close-up, baroque style",glide_normal_214.jpg,214,0.949159982,0.257724702,1.226859661,0.507222511
"render of rivendell dreamy beautiful landscape, close-up, baroque style",midjourney_lowstep_214.jpg,214,2.304048386,0.440649355,2.799688701,0.57602728
"render of rivendell dreamy beautiful landscape, close-up, baroque style",midjourney_normal_214.jpg,214,4.464997282,0.378728301,3.646722598,0.460966484
"render of rivendell dreamy beautiful landscape, close-up, baroque style",sd1.5_highcorr_214.jpg,214,3.92415533,0.4778574,3.752111454,0.67977502
"render of rivendell dreamy beautiful landscape, close-up, baroque style",sd1.5_lowcorr_214.jpg,214,3.544604966,0.669009839,3.398708221,0.494557187
"render of rivendell dreamy beautiful landscape, close-up, baroque style",sd1.5_lowstep_214.jpg,214,4.04445907,0.644511469,3.417262215,0.442665249
"render of rivendell dreamy beautiful landscape, close-up, baroque style",sd1.5_normal_214.jpg,214,3.897509797,0.56040357,3.696383698,0.44095303
"render of rivendell dreamy beautiful landscape, close-up, baroque style",xl2.2_normal_214.jpg,214,3.279275256,0.817314855,2.924247568,1.081603661
"portrait with no signature of aggressive alien, long-shot, anime style",AttnGAN_normal_215.jpg,215,0.763754201,0.395295865,0.666005895,0.20003891
"portrait with no signature of aggressive alien, long-shot, anime style",DALLE2_normal_215.jpg,215,2.344386154,0.555478037,2.54176312,0.590565632
"portrait with no signature of aggressive alien, long-shot, anime style",glide_normal_215.jpg,215,0.739216044,0.601759285,0.456645128,0.716024252
"portrait with no signature of aggressive alien, long-shot, anime style",midjourney_lowstep_215.jpg,215,2.994111578,1.104067939,2.824058767,0.742920647
"portrait with no signature of aggressive alien, long-shot, anime style",midjourney_normal_215.jpg,215,3.83602339,0.790880417,2.924247568,1.130817201
"portrait with no signature of aggressive alien, long-shot, anime style",sd1.5_highcorr_215.jpg,215,2.260001775,0.65774009,2.311422218,0.686694159
"portrait with no signature of aggressive alien, long-shot, anime style",sd1.5_lowcorr_215.jpg,215,1.927354161,0.513676865,2.192935294,1.161759642
"portrait with no signature of aggressive alien, long-shot, anime style",sd1.5_lowstep_215.jpg,215,2.455012736,1.20423997,2.154163679,0.528924333
"portrait with no signature of aggressive alien, long-shot, anime style",sd1.5_normal_215.jpg,215,1.827559877,0.413917374,2.851195987,0.550982921
"portrait with no signature of aggressive alien, long-shot, anime style",xl2.2_normal_215.jpg,215,3.605176603,0.510359915,2.512360277,0.988105287
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",AttnGAN_normal_216.jpg,216,0.803407893,0.580332752,0.799484444,0.581937452
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",DALLE2_normal_216.jpg,216,2.689121932,0.832955743,2.958190852,0.995209251
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",glide_normal_216.jpg,216,1.010879855,0.56361608,1.98470556,0.642784094
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",midjourney_lowstep_216.jpg,216,3.306433702,0.602727791,3.057832635,1.542044537
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",midjourney_normal_216.jpg,216,3.733237104,0.372709584,3.199772697,0.675897399
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",sd1.5_highcorr_216.jpg,216,2.971609163,0.46878658,2.64108532,0.584498351
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",sd1.5_lowcorr_216.jpg,216,2.323921604,0.519571567,2.37865864,1.174273908
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",sd1.5_lowstep_216.jpg,216,2.351513684,0.496474793,1.265299514,0.965040114
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",sd1.5_normal_216.jpg,216,2.326531297,0.747629583,2.666882993,1.014872975
"elegant oval mirror and toucan with reflection, blurred detail, sci-fi style",xl2.2_normal_216.jpg,216,3.586777229,0.472592026,2.817302903,0.993494579
"a portrait photo of a beautiful female android, hyper detail, realistic style",AttnGAN_normal_217.jpg,217,1.191989061,0.54613083,0.552148905,0.63796808
"a portrait photo of a beautiful female android, hyper detail, realistic style",DALLE2_normal_217.jpg,217,3.537280489,0.803367323,3.358399036,0.618031961
"a portrait photo of a beautiful female android, hyper detail, realistic style",glide_normal_217.jpg,217,2.293266536,0.471957485,0.692100914,0.839354916
"a portrait photo of a beautiful female android, hyper detail, realistic style",midjourney_lowstep_217.jpg,217,2.851759102,1.022124178,3.268206767,0.42607834
"a portrait photo of a beautiful female android, hyper detail, realistic style",midjourney_normal_217.jpg,217,3.605176603,0.485338351,2.133869253,0.835634349
"a portrait photo of a beautiful female android, hyper detail, realistic style",sd1.5_highcorr_217.jpg,217,2.39306082,0.571121739,2.75903949,0.720240584
"a portrait photo of a beautiful female android, hyper detail, realistic style",sd1.5_lowcorr_217.jpg,217,2.559384627,0.744919197,2.666882993,0.913319979
"a portrait photo of a beautiful female android, hyper detail, realistic style",sd1.5_lowstep_217.jpg,217,3.800500414,0.670896597,3.564494822,0.477698654
"a portrait photo of a beautiful female android, hyper detail, realistic style",sd1.5_normal_217.jpg,217,3.682240656,0.54019769,3.763463406,0.736879517
"a portrait photo of a beautiful female android, hyper detail, realistic style",xl2.2_normal_217.jpg,217,3.658936789,0.193393978,3.506852145,0.418503563
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",AttnGAN_normal_219.jpg,219,0.829617037,0.725011979,0.863248694,0.592266671
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",DALLE2_normal_219.jpg,219,2.299764158,0.594139599,2.983770234,0.527249999
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",glide_normal_219.jpg,219,1.22513052,0.808635242,1.791293517,0.906282788
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",midjourney_lowstep_219.jpg,219,3.25960126,0.322680446,2.458299452,1.207643851
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",midjourney_normal_219.jpg,219,4.029366636,0.573193365,2.880053469,1.041531448
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",sd1.5_highcorr_219.jpg,219,2.602757767,0.585039516,2.600700921,0.847527909
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",sd1.5_lowcorr_219.jpg,219,3.507253099,0.653955332,2.817848923,1.031504702
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",sd1.5_lowstep_219.jpg,219,2.912021026,0.540575667,2.726102068,1.112336752
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",sd1.5_normal_219.jpg,219,3.440761714,0.40002291,2.856177525,0.966937869
"a brand logo of henry cavill as a catholic nun, HDR lighting, baroque style",xl2.2_normal_219.jpg,219,3.91009791,0.60417066,3.10230551,0.930004701
"sparkling heart blue mana tree inside a marble, warm color, top view",AttnGAN_normal_220.jpg,220,0.920636016,0.605438816,0.775738154,0.739626014
"sparkling heart blue mana tree inside a marble, warm color, top view",DALLE2_normal_220.jpg,220,2.505259558,0.771371847,2.946511745,0.956436274
"sparkling heart blue mana tree inside a marble, warm color, top view",glide_normal_220.jpg,220,1.106599613,0.760343383,1.710849874,1.233679756
"sparkling heart blue mana tree inside a marble, warm color, top view",midjourney_lowstep_220.jpg,220,2.478101113,0.678113494,3.024436368,0.926457107
"sparkling heart blue mana tree inside a marble, warm color, top view",midjourney_normal_220.jpg,220,3.800500414,0.531849952,3.102285456,0.92265506
"sparkling heart blue mana tree inside a marble, warm color, top view",sd1.5_highcorr_220.jpg,220,2.503716151,0.566916287,2.10471773,0.856300491
"sparkling heart blue mana tree inside a marble, warm color, top view",sd1.5_lowcorr_220.jpg,220,2.565400547,0.453084415,3.1665648,0.447491114
"sparkling heart blue mana tree inside a marble, warm color, top view",sd1.5_lowstep_220.jpg,220,2.90305168,0.699357871,3.214232789,0.721112522
"sparkling heart blue mana tree inside a marble, warm color, top view",sd1.5_normal_220.jpg,220,2.363781612,1.086270767,2.395499044,0.771380807
"sparkling heart blue mana tree inside a marble, warm color, top view",xl2.2_normal_220.jpg,220,3.052595235,0.945729956,2.999704571,0.442978559
"goose being zipped - up by man in orange shirt, warm color, elevation view",AttnGAN_normal_221.jpg,221,1.195774268,0.774368242,0.589762748,0.678976019
"goose being zipped - up by man in orange shirt, warm color, elevation view",DALLE2_normal_221.jpg,221,3.075586915,0.760846743,2.512360277,0.968202572
"goose being zipped - up by man in orange shirt, warm color, elevation view",glide_normal_221.jpg,221,0.686725341,0.23395544,0.753963515,0.236059203
"goose being zipped - up by man in orange shirt, warm color, elevation view",midjourney_lowstep_221.jpg,221,2.276634155,0.861944562,2.443074357,0.600978799
"goose being zipped - up by man in orange shirt, warm color, elevation view",midjourney_normal_221.jpg,221,3.319686232,0.338248218,3.10230551,0.649101566
"goose being zipped - up by man in orange shirt, warm color, elevation view",sd1.5_highcorr_221.jpg,221,2.343163678,0.499687656,1.692657167,1.001261566
"goose being zipped - up by man in orange shirt, warm color, elevation view",sd1.5_lowcorr_221.jpg,221,2.237264824,0.946940694,1.449290389,0.646932401
"goose being zipped - up by man in orange shirt, warm color, elevation view",sd1.5_lowstep_221.jpg,221,3.374329815,0.495455533,2.111605076,1.294266083
"goose being zipped - up by man in orange shirt, warm color, elevation view",sd1.5_normal_221.jpg,221,3.110506733,0.677794838,1.454923869,0.573590814
"goose being zipped - up by man in orange shirt, warm color, elevation view",xl2.2_normal_221.jpg,221,2.580492981,0.435749336,2.37865864,0.663218048
"interior of cosmic highway created by the gods, cold color, top view",AttnGAN_normal_222.jpg,222,0.970807385,1.059752382,0.653301426,0.533368493
"interior of cosmic highway created by the gods, cold color, top view",DALLE2_normal_222.jpg,222,1.120303781,0.571813668,1.726751061,1.125012818
"interior of cosmic highway created by the gods, cold color, top view",glide_normal_222.jpg,222,1.461647503,0.595324829,1.389857248,1.102855681
"interior of cosmic highway created by the gods, cold color, top view",midjourney_lowstep_222.jpg,222,1.3429134,0.502555949,3.094936968,0.636551644
"interior of cosmic highway created by the gods, cold color, top view",midjourney_normal_222.jpg,222,3.024480393,0.920084687,3.410108325,0.421397505
"interior of cosmic highway created by the gods, cold color, top view",sd1.5_highcorr_222.jpg,222,3.108253189,0.823332793,3.114500264,0.489105108
"interior of cosmic highway created by the gods, cold color, top view",sd1.5_lowcorr_222.jpg,222,1.991888058,1.144725849,3.094936968,0.940674948
"interior of cosmic highway created by the gods, cold color, top view",sd1.5_lowstep_222.jpg,222,2.875399859,1.0679301,2.943352484,1.246660021
"interior of cosmic highway created by the gods, cold color, top view",sd1.5_normal_222.jpg,222,3.136939761,0.828865183,3.239106761,0.799061433
"interior of cosmic highway created by the gods, cold color, top view",xl2.2_normal_222.jpg,222,2.403882268,0.436626732,2.689956442,0.498495305
"small group of nomads staying at ancient ruins, cold color, elevation view",AttnGAN_normal_223.jpg,223,0.779719895,0.815564871,1.389857248,1.377402426
"small group of nomads staying at ancient ruins, cold color, elevation view",DALLE2_normal_223.jpg,223,2.40326321,0.875915711,2.900809578,0.951452433
"small group of nomads staying at ancient ruins, cold color, elevation view",glide_normal_223.jpg,223,1.853456865,0.523761349,2.011416275,0.742171718
"small group of nomads staying at ancient ruins, cold color, elevation view",midjourney_lowstep_223.jpg,223,1.49383774,0.364534678,2.235402975,0.898426306
"small group of nomads staying at ancient ruins, cold color, elevation view",midjourney_normal_223.jpg,223,3.25960126,0.457573012,3.031345691,0.665080209
"small group of nomads staying at ancient ruins, cold color, elevation view",sd1.5_highcorr_223.jpg,223,3.442225929,0.842234152,2.701605789,1.023385486
"small group of nomads staying at ancient ruins, cold color, elevation view",sd1.5_lowcorr_223.jpg,223,2.625770283,0.46352709,2.557728222,0.925736259
"small group of nomads staying at ancient ruins, cold color, elevation view",sd1.5_lowstep_223.jpg,223,3.033265998,0.472668359,2.390596612,0.833934141
"small group of nomads staying at ancient ruins, cold color, elevation view",sd1.5_normal_223.jpg,223,3.075586915,1.003221948,2.957643834,0.761789044
"small group of nomads staying at ancient ruins, cold color, elevation view",xl2.2_normal_223.jpg,223,3.273863243,0.412937897,3.080115584,0.331007859
"lovers being pulled apart across space and time, warm color, close-up",AttnGAN_normal_224.jpg,224,0.633569007,0.324871463,0.778970376,0.585130533
"lovers being pulled apart across space and time, warm color, close-up",DALLE2_normal_224.jpg,224,2.837204233,0.933402234,2.54176312,1.359857998
"lovers being pulled apart across space and time, warm color, close-up",glide_normal_224.jpg,224,0.712778692,0.706895287,0.791238626,0.603517472
"lovers being pulled apart across space and time, warm color, close-up",midjourney_lowstep_224.jpg,224,1.744397974,0.349500081,2.75903949,0.63985891
"lovers being pulled apart across space and time, warm color, close-up",midjourney_normal_224.jpg,224,3.869499782,0.717158572,3.1259885,1.00234475
"lovers being pulled apart across space and time, warm color, close-up",sd1.5_highcorr_224.jpg,224,2.38429134,0.587029487,2.354782696,1.179384133
"lovers being pulled apart across space and time, warm color, close-up",sd1.5_lowcorr_224.jpg,224,1.719307075,0.488953701,1.482901598,0.807591638
"lovers being pulled apart across space and time, warm color, close-up",sd1.5_lowstep_224.jpg,224,2.006516843,0.425419753,2.379342601,1.055086869
"lovers being pulled apart across space and time, warm color, close-up",sd1.5_normal_224.jpg,224,2.996365552,0.466039685,1.472090597,0.594005905
